Furn_Id,Special Events,Bought,DIY,Found
wHriWqPSv5xoPuyuq,FALSE,TRUE,FALSE,TRUE
tahp9mezfzyHpZ2KJ,FALSE,TRUE,FALSE,TRUE
ectxWJLEmp77fYmDu,FALSE,TRUE,FALSE,TRUE
QCH62LoG94LRyheK8,FALSE,TRUE,FALSE,TRUE
362K3Ba3hHZZjvJXb,FALSE,TRUE,FALSE,TRUE
CWocWS7pYx2LsRZSD,FALSE,TRUE,FALSE,TRUE
Bk3cCgCbsHn8wj5dd,FALSE,TRUE,FALSE,TRUE
Wo52MA24JSYdRaz8a,FALSE,TRUE,FALSE,TRUE
BoDSXSMQZtnJPKQBe,FALSE,FALSE,TRUE,FALSE
FXhSNcnMTgXbhTAoZ,FALSE,FALSE,TRUE,FALSE
2HDqhR3rRvYmPFrxs,FALSE,FALSE,TRUE,FALSE
jinR6Ts98qHXuJGo3,FALSE,FALSE,TRUE,FALSE
w8GTsqxwKwhF3YZTu,FALSE,FALSE,TRUE,FALSE
kmuuh5kB75uocwKnr,FALSE,FALSE,TRUE,FALSE
ELx66yrJqAetKnsTw,FALSE,FALSE,TRUE,FALSE
ubJZRZyMjuiypQW3G,FALSE,TRUE,FALSE,TRUE
xH2Tks7Ns4JxBeHBF,FALSE,TRUE,FALSE,TRUE
ofWhffL2iRmqNkZhb,FALSE,TRUE,FALSE,TRUE
jeSXLTWfqmBBHL3yd,FALSE,TRUE,FALSE,TRUE
a72k9pnoE6GwjWro2,FALSE,TRUE,FALSE,TRUE
cR5NP36Pd8q7dnrxc,FALSE,TRUE,FALSE,TRUE
FccAL9Z7t4e9LoCwf,FALSE,TRUE,FALSE,TRUE
GzwbeGiqcmcuHmorL,FALSE,FALSE,TRUE,FALSE
2T7EAwSyvdN73SJf4,FALSE,FALSE,TRUE,FALSE
EmLGZZJmmX3HrLYGB,FALSE,FALSE,TRUE,FALSE
vqu8RoS4ko9yfmX9p,FALSE,FALSE,TRUE,FALSE
HTF68MWtoAjMhKmuR,FALSE,FALSE,TRUE,FALSE
vNf47dvwTdh2eS8Yy,FALSE,TRUE,FALSE,TRUE
CmHsTiTiCYwwQL3eP,FALSE,TRUE,FALSE,TRUE
9cFvFpGBtkZ9sgHsD,FALSE,TRUE,FALSE,TRUE
3dJLAYLRuBr6xt9Bz,FALSE,TRUE,FALSE,TRUE
m59i2Q76hiTxShquT,FALSE,TRUE,FALSE,TRUE
9MjH2Lzd64pdyBHx3,TRUE,FALSE,TRUE,FALSE
czo4uewJ7xcTTaRti,FALSE,FALSE,TRUE,FALSE
Wa2ByDsRxqXAcu2Eb,FALSE,FALSE,TRUE,FALSE
5oiBmwS7fzfPRk3Z2,FALSE,FALSE,TRUE,FALSE
DipFZCLdJRKMDb9zN,FALSE,FALSE,TRUE,FALSE
yStwGomoeWGmHnjcD,FALSE,FALSE,TRUE,FALSE
WMhnLpMkHG6TFKTmr,FALSE,FALSE,TRUE,FALSE
Q6ZmozMabKDPBMH5Z,FALSE,FALSE,TRUE,FALSE
GFBqa3HZzCbDMgopN,FALSE,FALSE,TRUE,FALSE
ZpBnrpm6ptbtNDx5r,FALSE,FALSE,TRUE,FALSE
nPAgMhNqerRNgv5rS,FALSE,FALSE,TRUE,FALSE
kzTrnt4xA6XWoZi2R,FALSE,FALSE,TRUE,FALSE
aEFYLKmYjXWxgTshT,FALSE,FALSE,TRUE,FALSE
abAGTkzf2wsWsJEHu,FALSE,FALSE,TRUE,FALSE
DSK2rjZBS22QHwWMA,FALSE,FALSE,TRUE,FALSE
C7twuGM3AhXZuoxcz,FALSE,FALSE,TRUE,FALSE
TrHe7xvHHBgosWYf7,FALSE,FALSE,TRUE,FALSE
w2b8uajojuuoikgak,FALSE,FALSE,TRUE,FALSE
MjuLBzwiqPhjto24q,FALSE,FALSE,TRUE,FALSE
NTH4xcAyWZoh2JcA2,FALSE,FALSE,TRUE,FALSE
WAuMWYMB6dHqWGGG9,FALSE,FALSE,TRUE,FALSE
u967KDNnvm9ZpCfrg,FALSE,FALSE,TRUE,FALSE
sMQJyZ8gyP3naSbJR,FALSE,FALSE,TRUE,FALSE
Bvr8fzayine9nGGN3,FALSE,FALSE,TRUE,FALSE
cJd638Qr2LZPLYh8S,FALSE,FALSE,TRUE,FALSE
t7Npmhjrh8ieMWZHm,FALSE,TRUE,FALSE,TRUE
wA5YXKn6dgR9FvxaT,FALSE,FALSE,TRUE,FALSE
afQ5Zahj2p7p5MzLe,FALSE,FALSE,TRUE,FALSE
sFf2dJ75yEnnh4iwQ,FALSE,FALSE,TRUE,FALSE
pz7BTNdScQ5rkmLge,FALSE,TRUE,FALSE,TRUE
4R5FneezcRTLGRXMS,FALSE,TRUE,FALSE,TRUE
pMnpibghSurQPP5GC,FALSE,TRUE,FALSE,TRUE
s6Ga7qeku4As3gJQ2,FALSE,TRUE,FALSE,TRUE
zeqhGpQWgNHmNHkP3,FALSE,TRUE,FALSE,TRUE
qNLqPNDTNHjx5DsWH,FALSE,TRUE,FALSE,TRUE
5kvs8hXzNnwbYosud,FALSE,FALSE,TRUE,FALSE
oJ4sGyRjLYmATxLbC,FALSE,FALSE,TRUE,FALSE
S5Mb53g2SsFfSdMEj,TRUE,FALSE,FALSE,FALSE
DfasCGWQGSq42Ldku,TRUE,FALSE,FALSE,FALSE
YQ8uP3So3xErPJ2u4,FALSE,TRUE,FALSE,TRUE
mes9f5vjYZTDLKizk,FALSE,TRUE,FALSE,TRUE
JgydzQT2vBcZtuisM,FALSE,TRUE,FALSE,TRUE
3psFACfNNmkMSRY8u,FALSE,TRUE,FALSE,TRUE
MXZdPdt5uLgLC3o7w,TRUE,FALSE,FALSE,FALSE
us4etEYeucddWviND,FALSE,FALSE,TRUE,FALSE
6TtJM8CZqDJSHKouZ,FALSE,FALSE,TRUE,FALSE
MXReQJKAzmLxiBEtY,FALSE,FALSE,TRUE,FALSE
nqQ3N4TBwktKsTj6n,FALSE,FALSE,TRUE,FALSE
qJbrzJ6YvQhrtssku,FALSE,FALSE,TRUE,FALSE
QscLmzsw9rk9jDSsB,FALSE,TRUE,FALSE,TRUE
W9NiSsri6G7a22tyD,FALSE,TRUE,FALSE,TRUE
urN5hSHe3XPCcrnYi,FALSE,TRUE,FALSE,TRUE
8nWxKN4H6PJsfga3S,FALSE,TRUE,FALSE,TRUE
beCusn5isZxbdtqSz,FALSE,TRUE,FALSE,TRUE
hqgeXHvPCbLaynMCY,FALSE,TRUE,FALSE,TRUE
PtcNSSuHtjxCHq5ko,FALSE,TRUE,FALSE,TRUE
NZutzSM78fPXnrL9R,FALSE,TRUE,FALSE,TRUE
zDMB2GBDBnRhaKo49,FALSE,TRUE,FALSE,TRUE
HWhezENJgQRvQ6GPE,FALSE,TRUE,FALSE,TRUE
4KQLvEGsK2KHQnq6k,FALSE,TRUE,FALSE,TRUE
3fkvLhdG7EFxL49NS,FALSE,TRUE,FALSE,TRUE
8LEkq9BtqakCca9vM,FALSE,TRUE,FALSE,TRUE
2MokRbWapTnZ25EF3,FALSE,TRUE,FALSE,TRUE
v3QuijmQvd5qmiEXj,FALSE,TRUE,FALSE,TRUE
h47vvPyeNcroJiiCg,FALSE,TRUE,FALSE,TRUE
XtXcTHnRgEYCGtHsc,FALSE,TRUE,FALSE,TRUE
RzwsoW4GH2rGzsWKT,FALSE,TRUE,FALSE,TRUE
WXwNZCNnwayCJsEcD,FALSE,TRUE,FALSE,TRUE
723xLMg5YRJz3Wb3s,FALSE,TRUE,FALSE,TRUE
4ZrHCXyFAHZqdyErG,FALSE,TRUE,FALSE,TRUE
9W4t3Abu24bMWCFZj,FALSE,TRUE,FALSE,TRUE
MbtTKfwidKtA9jWvt,FALSE,TRUE,FALSE,TRUE
Z5yBwbvX2qJBXbuya,FALSE,TRUE,FALSE,TRUE
A8mxFXPpYRQ3nMF62,FALSE,TRUE,FALSE,TRUE
neCtB3Pd2uBcvdmjz,FALSE,TRUE,FALSE,TRUE
hvKbTi4Sdd6LHRdkc,FALSE,TRUE,FALSE,TRUE
MQtoTqctyqA2Bchsg,FALSE,TRUE,FALSE,TRUE
PMRXt7GGkMzDucHhd,FALSE,TRUE,FALSE,TRUE
THhaio62Y6oHfWcvn,FALSE,TRUE,FALSE,TRUE
uHWuFC3fSPipSLwNQ,FALSE,TRUE,FALSE,TRUE
8oFHaTCySNNA4wW34,FALSE,TRUE,FALSE,TRUE
in6tgZ3REHFthGw6m,FALSE,TRUE,FALSE,TRUE
PzsTvXpB2icaq2XaP,FALSE,TRUE,FALSE,TRUE
ZmoMv4mkhktxpRpEe,FALSE,TRUE,FALSE,TRUE
qY3ZYbY5te3xysrHm,FALSE,TRUE,FALSE,TRUE
XJZ2mLcuLDjHe4rRu,FALSE,TRUE,FALSE,TRUE
8hPtLpuqfqjLscX2R,FALSE,TRUE,FALSE,TRUE
b8SHxhT48MwusqTNg,FALSE,TRUE,FALSE,TRUE
xsuzxFctY9Aqr55ck,FALSE,FALSE,TRUE,FALSE
Y4pBvPCa2v5z3wSvs,FALSE,FALSE,TRUE,FALSE
SWZu5H2iyt3QQkHYW,FALSE,FALSE,TRUE,FALSE
TMh3uRhdzETwdsxb8,FALSE,FALSE,TRUE,FALSE
jG7qWJZzsPBcjGwCs,FALSE,FALSE,TRUE,FALSE
X86Q8Z8kp6YoBKkWd,FALSE,FALSE,TRUE,FALSE
X2y68ErH9peY5GwHf,FALSE,FALSE,TRUE,FALSE
zQ9HPkyZ3FE7Xk2Qb,FALSE,FALSE,TRUE,FALSE
nBtvcnKS5cu5nyPjf,FALSE,FALSE,TRUE,FALSE
TovKWLobFwmYeR4dd,FALSE,FALSE,TRUE,FALSE
PWg5KtXGPhCJmXd8y,FALSE,FALSE,TRUE,FALSE
oiexXGSxzbSRvhnpD,FALSE,TRUE,FALSE,TRUE
PHTyC7Aj29EK5jDNF,FALSE,TRUE,FALSE,TRUE
N4hjHX9MesAnWmjtm,FALSE,TRUE,FALSE,TRUE
H9eiQQw7WetkqitJg,FALSE,TRUE,FALSE,TRUE
RvXk527wFoYioBTNx,FALSE,TRUE,FALSE,TRUE
Aja6Y8BJCufbmSWdj,FALSE,TRUE,FALSE,TRUE
YJdmC6X3jYpi95HdS,FALSE,TRUE,FALSE,TRUE
ZSMXhoXqbSCfDoZBN,FALSE,TRUE,FALSE,TRUE
njZ7bxchHssg5AfPh,TRUE,FALSE,TRUE,FALSE
BvDE932P46wPWRT7j,TRUE,FALSE,TRUE,FALSE
qCBFDhStjRLhtiyaC,TRUE,FALSE,TRUE,FALSE
73Nj9yLoxLRk5DNLW,TRUE,FALSE,TRUE,FALSE
Fu398t6EcYJrh6Anx,TRUE,FALSE,TRUE,FALSE
6RiM37yoSiesiGqti,TRUE,FALSE,TRUE,FALSE
Yi5ziKzeQ5AsyXE7k,TRUE,FALSE,TRUE,FALSE
s4MEWnJFgptPZsLLE,TRUE,FALSE,TRUE,FALSE
hHBhm7xiSchK7cFsP,TRUE,FALSE,TRUE,FALSE
3QBagNHKo6jgjk97w,TRUE,FALSE,TRUE,FALSE
f7bPjwYuj6JSpKKFx,TRUE,FALSE,TRUE,FALSE
62Sao5K8hXaRJDxxu,TRUE,FALSE,TRUE,FALSE
zEMym2c8zm5ZMsmvx,TRUE,FALSE,TRUE,FALSE
GCLNjitZcjnFsn9y7,TRUE,FALSE,TRUE,FALSE
DKhrZexDjRWiBf25M,TRUE,FALSE,TRUE,FALSE
wZJp2yyr6LtHnoPJv,TRUE,FALSE,TRUE,FALSE
XHrzbcvqKedRpzBQW,TRUE,FALSE,TRUE,FALSE
x4yeHmoPA4sHKCaMw,TRUE,FALSE,TRUE,FALSE
rDkuq5s6iYCNzoXTo,TRUE,FALSE,TRUE,FALSE
GdhBEJLzHkNahttqL,FALSE,TRUE,FALSE,TRUE
7yopgnzGfhrKWgHH3,FALSE,TRUE,FALSE,TRUE
dY7DrGHzveJDu4koW,FALSE,TRUE,FALSE,TRUE
apbWZJ6cgy9WPsfep,FALSE,TRUE,FALSE,TRUE
6J5AamaA5SgeTKjrF,FALSE,TRUE,FALSE,TRUE
NNhkKWrdaadKjxNG6,FALSE,TRUE,FALSE,TRUE
4ADTP6KQ8NHTyM76Y,FALSE,TRUE,FALSE,TRUE
AzrqKcPetJix2h3z4,FALSE,TRUE,FALSE,TRUE
TDpS7RgLPzPbYYpZe,FALSE,TRUE,FALSE,TRUE
LewsiCSziWK5SNXj5,FALSE,TRUE,FALSE,TRUE
dc6hbmqv3dysCfYCk,FALSE,TRUE,FALSE,TRUE
ZoT4hFXHHtRvLLbDm,FALSE,TRUE,FALSE,TRUE
TLKNgkKmfsBtZnPw5,FALSE,TRUE,FALSE,TRUE
dypprqwTkEgETHidX,FALSE,TRUE,FALSE,TRUE
hf4EeS6wuFJWmguLQ,FALSE,TRUE,FALSE,TRUE
cc2s6L6ne6WtYLsR5,FALSE,TRUE,FALSE,TRUE
mJDAaQMtCpSZc2dD2,FALSE,TRUE,FALSE,TRUE
iB8NryodKcKNPgAjH,FALSE,TRUE,FALSE,TRUE
TXeEFRd7NkYBiWTTR,FALSE,TRUE,FALSE,TRUE
YtGYc4r4r6aabaxim,FALSE,TRUE,FALSE,TRUE
dcZBoXoykxkHe4tRP,FALSE,TRUE,FALSE,TRUE
WHy5paw9w8wdn8A4h,FALSE,TRUE,FALSE,TRUE
68JaHZw25gEkboa5j,FALSE,TRUE,FALSE,TRUE
EFqMSCmdDZ3DmWhxo,FALSE,TRUE,FALSE,TRUE
gARKoZfArjvjoawZn,FALSE,TRUE,FALSE,TRUE
PSszDsT5YS399vur9,FALSE,TRUE,FALSE,TRUE
DDgzFenrfXz2znQxr,FALSE,TRUE,FALSE,TRUE
v745nKx3Yr5SKq4A3,FALSE,TRUE,FALSE,TRUE
HvZ5NYYYAncvQAAQR,FALSE,TRUE,TRUE,TRUE
qvR4vJGDFqgXuKc8p,FALSE,TRUE,TRUE,TRUE
BBGzPzjsucH4iAWBW,FALSE,FALSE,TRUE,FALSE
qkEHBZAT4g8bbaJ7D,FALSE,FALSE,TRUE,FALSE
BqFNiG9meYjBy5ZCr,FALSE,FALSE,TRUE,FALSE
oQ8zB3JKwZk4AADy3,FALSE,FALSE,TRUE,FALSE
RYw2awar4bptqk5vG,FALSE,FALSE,TRUE,FALSE
fxMDAtGGQbx2GfpWN,FALSE,FALSE,TRUE,FALSE
9R5dxxgmSQvuhpk9s,FALSE,FALSE,TRUE,FALSE
Z355Gu5i6WEjTHdAA,FALSE,FALSE,TRUE,FALSE
8XSMwbGg2vfFAdXYu,FALSE,FALSE,TRUE,FALSE
u2nKP7oLzpQcZuXXu,FALSE,FALSE,TRUE,FALSE
uzri2FZPKW5W6uMwc,FALSE,FALSE,TRUE,FALSE
kRkC4TEaN9id2AuM8,FALSE,FALSE,TRUE,FALSE
qZcADQ4PMgdMY2wAT,FALSE,FALSE,TRUE,FALSE
4nS5tFWWCNYiZHG93,FALSE,FALSE,TRUE,FALSE
mjtq7Xm2MqGriHw7E,FALSE,FALSE,TRUE,FALSE
JioJ8kboekh2siw8D,FALSE,FALSE,TRUE,FALSE
6WMSu2MEhSG6epocK,FALSE,FALSE,TRUE,FALSE
ZAXbvgxA7MyF3CNkF,FALSE,FALSE,TRUE,FALSE
o4cw5GjvQjduW6qPe,FALSE,FALSE,TRUE,FALSE
7S8iHSXTEuTXCYEsK,FALSE,FALSE,TRUE,FALSE
4hLbHYoPsre8GdJor,FALSE,FALSE,TRUE,FALSE
LDXoMXLyLPFLGGN8Y,FALSE,FALSE,TRUE,FALSE
m4tStpqzZ7dcjPKAT,FALSE,FALSE,TRUE,FALSE
tiPpt6xywaMzT2GZw,FALSE,FALSE,TRUE,FALSE
Tebe6Ep2AgLHHbrfY,FALSE,FALSE,TRUE,FALSE
a8HjB3fcbQrqnNHTf,FALSE,FALSE,TRUE,FALSE
uPXasx6qobz3jSzdo,FALSE,TRUE,FALSE,TRUE
ykjHZyrvfaLxXBTvt,FALSE,TRUE,FALSE,TRUE
papsmzqBhCXcaYXMB,FALSE,TRUE,FALSE,TRUE
bBGe8NDcHZv3tagTo,FALSE,TRUE,FALSE,TRUE
RBZLQJeKar2LsGMaa,FALSE,TRUE,FALSE,TRUE
JEcoSbWyZrv7tvZiQ,FALSE,FALSE,TRUE,FALSE
Nm9jb4sbPg2LnS75A,FALSE,FALSE,TRUE,FALSE
FfRJ87oCvZteRYhph,FALSE,FALSE,TRUE,FALSE
hosTz9yFXQtSh55E5,FALSE,FALSE,TRUE,FALSE
3oiAE282ZhEH8m64h,FALSE,FALSE,TRUE,FALSE
H8uw4eh7Qzqc4CFMS,FALSE,FALSE,TRUE,FALSE
cD9CjJCC7Zcs8K7We,FALSE,FALSE,TRUE,FALSE
7WGKxApJbqkGL5Lkh,FALSE,FALSE,TRUE,FALSE
BJxJTcGHdxFzEr8vW,FALSE,FALSE,TRUE,FALSE
sxAGRSahffrnFZSRA,FALSE,FALSE,TRUE,FALSE
mfucWzi3sa5DMYbjL,FALSE,FALSE,TRUE,FALSE
FD9MwNcSAxsgZB9qj,FALSE,FALSE,TRUE,FALSE
urAyZoLuwjNYYRQHn,FALSE,FALSE,TRUE,FALSE
MjNrXGvb8CWTXAfFN,FALSE,FALSE,TRUE,FALSE
9jckHfwd2n4iJ6ELD,FALSE,FALSE,TRUE,FALSE
uE5xCZfBdszvipzhD,FALSE,FALSE,TRUE,FALSE
ca8ZEmr9HCDu4b3vi,FALSE,FALSE,TRUE,FALSE
M3v7PqaPpXpxAfub2,FALSE,FALSE,TRUE,FALSE
JcCRKZRzXkdzTqjkn,FALSE,FALSE,TRUE,FALSE
QmX2AmaLzgGrvi5mx,FALSE,FALSE,TRUE,FALSE
Gd5KPkiGL664LBeQW,FALSE,FALSE,TRUE,FALSE
tEPjPMZPJbwg9no8y,FALSE,FALSE,TRUE,FALSE
6Zi9AuKux8bhvrfTW,FALSE,FALSE,TRUE,FALSE
K3oYBdsBXHf4GZFfv,FALSE,FALSE,TRUE,FALSE
G9f3sQw8RbYSq9NjW,FALSE,FALSE,TRUE,FALSE
sMyscZojEKdqjLHBQ,FALSE,FALSE,TRUE,FALSE
QicyaqvM22Huy5SuC,FALSE,FALSE,TRUE,FALSE
PgoMs34eLosKWtX7J,FALSE,FALSE,TRUE,FALSE
8qkioxwYSnemqucoQ,FALSE,FALSE,TRUE,FALSE
pXMERdtLKTF6P87ja,FALSE,FALSE,TRUE,FALSE
GpLGAC5TgSAH87sPr,FALSE,FALSE,TRUE,FALSE
FsoLHNwh7gnz2iZPJ,FALSE,FALSE,TRUE,FALSE
yxzwNKrBRSCp9bctg,FALSE,FALSE,TRUE,FALSE
b8wk34CGzmKHZgH8K,FALSE,FALSE,TRUE,FALSE
imFcpFKwNs5dk8q7v,FALSE,FALSE,TRUE,FALSE
MEmKytnNJNQAAGhYy,FALSE,FALSE,TRUE,FALSE
7tCHuJzQ3wBQ2CSzq,FALSE,FALSE,TRUE,FALSE
Ysqa7ASFgy2GrtdhJ,FALSE,FALSE,TRUE,FALSE
rQ4ugAuc7bYZ7sAWw,FALSE,FALSE,TRUE,FALSE
knYruPBQSwncvreGe,FALSE,FALSE,TRUE,FALSE
tD2WZckmYcuJzJaRZ,FALSE,FALSE,TRUE,FALSE
59TQ7mB6eW672xAz6,FALSE,FALSE,TRUE,FALSE
jxvNrPeTQZq6SKbgu,FALSE,FALSE,TRUE,FALSE
jrhLP9a6Rs6dWvcLo,FALSE,FALSE,TRUE,FALSE
zRM2bbMyvtfHt5J4S,FALSE,FALSE,TRUE,FALSE
JdNbdG6Lm9JRpQWrr,FALSE,FALSE,TRUE,FALSE
DXizSP54KGBx5BP5s,FALSE,FALSE,TRUE,FALSE
DR9FaS8kZeMbL7qYS,FALSE,FALSE,TRUE,FALSE
wdQgShDyfy9Dxaa9d,FALSE,FALSE,TRUE,FALSE
imxGnbxAEpuK2MaqR,FALSE,FALSE,TRUE,FALSE
wG9xMvT5wnFFFbxQp,FALSE,FALSE,TRUE,FALSE
f8FAwnfbepoKcZswB,FALSE,FALSE,TRUE,FALSE
wyw3iF5TEsJ8Jc7XW,FALSE,FALSE,TRUE,FALSE
2WjyByPY4EBeXcXx9,FALSE,FALSE,TRUE,FALSE
ckXna4S38CAbfdaiX,FALSE,FALSE,TRUE,FALSE
A5GnnQ6RYGH974Gto,FALSE,FALSE,TRUE,FALSE
XWun8W7qbXBX7CAc2,FALSE,FALSE,TRUE,FALSE
qQT5gJYuKth6r87Ly,FALSE,FALSE,TRUE,FALSE
TZ25BzNNHG4fcmncS,FALSE,FALSE,TRUE,FALSE
fQY4s2gFf8t2YfqdS,FALSE,FALSE,TRUE,FALSE
NdQCw7DtbKgj8P2jv,FALSE,TRUE,FALSE,TRUE
zYaneqiibuFWu96uc,FALSE,FALSE,TRUE,FALSE
yKSNyMyiFkZp7tLzL,FALSE,TRUE,FALSE,TRUE
hkkcQs9HSARHGaNj7,FALSE,TRUE,FALSE,TRUE
ji3khrKKSSrvKp8rs,FALSE,TRUE,FALSE,TRUE
FcpJacfBfqHFqeirp,FALSE,TRUE,FALSE,TRUE
rtLTfrfyEncyvRroG,FALSE,TRUE,FALSE,TRUE
zbnfAM2g9H7G8NSs6,FALSE,TRUE,FALSE,TRUE
RrEYB2BSSSsstqYtu,FALSE,TRUE,FALSE,TRUE
cRTus3fqsvu2mrXfG,FALSE,TRUE,FALSE,TRUE
rGNcarQcwAMmXGpAc,FALSE,TRUE,FALSE,TRUE
JNrZLjGNrZBL5AexG,FALSE,TRUE,FALSE,TRUE
PAsdXFAQjygtRDKbQ,FALSE,TRUE,FALSE,TRUE
ptbiTGQkPKiSAYECu,FALSE,TRUE,FALSE,TRUE
38LwzjXQCzqc8yqNj,FALSE,TRUE,FALSE,TRUE
tbXfj7e4N6723mujP,FALSE,TRUE,FALSE,TRUE
b2nkCAwQZgrj7fjCF,FALSE,TRUE,FALSE,TRUE
ABDnqEyb59BvLYeJg,FALSE,TRUE,FALSE,TRUE
HDqcrLftoz3WwyYmh,FALSE,TRUE,FALSE,TRUE
8KgEuwSkD9xMff8DD,FALSE,TRUE,FALSE,TRUE
t7j2L56ZZ7XjTbWqJ,FALSE,TRUE,FALSE,TRUE
goThJb5CZjarmAs36,FALSE,TRUE,FALSE,TRUE
tW6fxiBFTMGH4p4CY,FALSE,TRUE,FALSE,TRUE
XjaiJptva6rJCnNyc,FALSE,TRUE,FALSE,TRUE
D9p23LvpEg9me36Tg,FALSE,FALSE,TRUE,FALSE
cKBDhd9jR55jp3Dv9,FALSE,TRUE,FALSE,TRUE
ZqtBpyBnspf5KoL8o,FALSE,TRUE,FALSE,TRUE
biA63orayFazc66Yu,FALSE,TRUE,FALSE,TRUE
Fi2tKRJm2KW2w47XG,FALSE,TRUE,FALSE,TRUE
xmqpYA7RHPRwRySjk,FALSE,TRUE,FALSE,TRUE
3GbWmGgvdsyozd7vn,FALSE,TRUE,FALSE,TRUE
eun7RrZhpSYkNrdfB,FALSE,TRUE,FALSE,TRUE
mhSYZHy389gYdNEhr,FALSE,TRUE,FALSE,TRUE
CLs9jA4Tqe3vjEYW4,FALSE,TRUE,FALSE,TRUE
r7z6Gm95H3AdLqWwK,FALSE,TRUE,FALSE,TRUE
6zfDpxFTpnbuZi5K7,FALSE,TRUE,FALSE,TRUE
2YhuuP7z6F24optaC,TRUE,FALSE,TRUE,FALSE
nbty5n27sp3sJn4FM,TRUE,FALSE,TRUE,FALSE
35Y88uTbmZLHtJ9QX,TRUE,FALSE,TRUE,FALSE
ESCRShzYqEjo7s29Q,TRUE,FALSE,TRUE,FALSE
vtWGFKZGHTHwWmZep,TRUE,FALSE,TRUE,FALSE
iYkc5v3YFMpYfoPGk,TRUE,FALSE,TRUE,FALSE
GE3TDid2oNirFn8iH,FALSE,TRUE,FALSE,TRUE
K5xcTJqKvBEHHw48R,FALSE,TRUE,FALSE,TRUE
tDCo7u5vYpnPAY2f8,FALSE,TRUE,FALSE,TRUE
88iDCFbBWvPBNZ5vT,FALSE,TRUE,FALSE,TRUE
B2T89AGjxASHfT6fk,FALSE,TRUE,FALSE,TRUE
o5zk7pS64Lcwzhhdy,FALSE,TRUE,FALSE,FALSE
2MwE9GgGhX4wMG2MY,FALSE,TRUE,FALSE,FALSE
4o9f3CQayxswGrYhG,FALSE,TRUE,FALSE,FALSE
bRhFpyBTHPWqY9r8d,FALSE,TRUE,FALSE,FALSE
7DESvhrXXQvZLfXBh,FALSE,TRUE,FALSE,FALSE
cbhaxbJ2B6emG9ESy,FALSE,TRUE,FALSE,FALSE
EMc5ZBYFQd8tYfBhL,FALSE,TRUE,FALSE,FALSE
dsJkhfYGZ7GTTnSRL,FALSE,TRUE,FALSE,FALSE
TmgsFnKy67xy2NKdk,FALSE,TRUE,FALSE,FALSE
px3J4v4vMFrtq2Sjz,FALSE,TRUE,FALSE,FALSE
cNdSRxhEZRb2cgHoz,FALSE,TRUE,FALSE,FALSE
ZicofnwgX89Tv54bu,FALSE,FALSE,TRUE,FALSE
s7ArZoErhnCAWS6ZC,FALSE,FALSE,TRUE,FALSE
G9JBwu6bkg5bThKoS,FALSE,FALSE,TRUE,FALSE
pEmEpctJ7fDvRK895,FALSE,TRUE,FALSE,TRUE
kP7NpXq5BAQhpzYem,FALSE,TRUE,FALSE,TRUE
BHx8sg7DDbnvDETn5,FALSE,TRUE,FALSE,TRUE
53raZ3jiRZKeYoaCC,FALSE,TRUE,FALSE,TRUE
NTHpFxJuuu7SWad4Y,FALSE,TRUE,FALSE,TRUE
apfPQKj8B8KKd8tDg,FALSE,TRUE,FALSE,TRUE
CncpumixJshS3XF7G,FALSE,TRUE,FALSE,TRUE
NYMaAikFyeEH7xyZ2,FALSE,TRUE,FALSE,TRUE
FtSjv7hLWizntxFfq,FALSE,TRUE,FALSE,TRUE
xapoyEk8gqkc64n4p,FALSE,TRUE,FALSE,TRUE
2wNeEqjTZeRWYsBfv,FALSE,TRUE,FALSE,TRUE
QRJgM4hEM6ZgAKYAo,FALSE,TRUE,FALSE,TRUE
eszCpm4ENWZ38uwh7,FALSE,TRUE,FALSE,TRUE
cfXDg8CTjo5XC2wzg,FALSE,TRUE,FALSE,TRUE
D9Gz3akKu8ZEogQ8k,FALSE,TRUE,FALSE,TRUE
dcPdLnFTXivKp4XZ7,FALSE,TRUE,FALSE,TRUE
JW3BRzfvaS8KSoxzP,FALSE,TRUE,FALSE,TRUE
yWGxyQf3GQGEDrijw,FALSE,TRUE,FALSE,TRUE
DTMpxHX9e7WxEdhsb,FALSE,TRUE,FALSE,TRUE
kxNeFPdhPmYFhhm4y,FALSE,TRUE,FALSE,TRUE
WQJEGTBfD4Jg9DZPm,FALSE,TRUE,FALSE,TRUE
nhpP8Dxt5PDaLctbh,FALSE,TRUE,FALSE,TRUE
6TdJG3SLL4FQ3hJd3,FALSE,TRUE,FALSE,TRUE
GLSvpvHGA8EbSvYFY,FALSE,TRUE,FALSE,TRUE
JHqw7CtyCWRK4DhdB,FALSE,TRUE,FALSE,TRUE
eHGyb2SHFznyGJpdZ,FALSE,TRUE,FALSE,TRUE
tHKwrAn3PQ26BMaLZ,FALSE,TRUE,FALSE,TRUE
6FZD2mtRtyMFmvPQR,FALSE,TRUE,FALSE,TRUE
Ddp2gWHb6Bex4tRHy,FALSE,TRUE,FALSE,TRUE
RmesQWj4EKt7rDG62,FALSE,TRUE,FALSE,TRUE
qgvSqKfH6DmFtmiHJ,FALSE,TRUE,FALSE,TRUE
JsbWmgvYAxZzQ8LY3,FALSE,TRUE,FALSE,TRUE
p4JfmPXp9NZm9NyHT,FALSE,TRUE,FALSE,TRUE
qXXLSxzMN8ry2HubW,FALSE,TRUE,FALSE,TRUE
